code;description;unit_id
02061010;"Spiselige slagtebiprodukter af hornkvæg, fersk eller kølet, til fremstilling af farmaceutiske produkter";
02061095;"Nyretap og mellemgulv af hornkvæg, spiselige, fersk eller kølet (undtagen til fremstilling af farmaceutiske produkter)";
02061098;"Spiselige slagtebiprodukter af hornkvæg, fersk eller kølet (undtagen til fremstilling af farmaceutiske produkter og undtagen nyretap og mellemgulv)";
02062100;"Tunger af hornkvæg, spiselige, frosne";
02062200;"Lever af hornkvæg, spiselig, frosset";
02062910;"Spiselige slagtebiprodukter af hornkvæg, frosset, til fremstilling af farmaceutiske produkter (undtagen tunger og lever)";
02062991;"Nyretap og mellemgulv af hornkvæg, spiselige, frosne (undtagen til fremstilling af farmaceutiske produkter)";
02062999;"Spiselige slagtebiprodukter af hornkvæg, frosset (undtagen til fremstilling af farmaceutiske produkter og undtagen tunger, lever, nyretap og mellemgulv)";
02063000;"Spiselige slagtebiprodukter af svin, fersk eller kølet";
02064100;"Lever af svin, spiselig, frosset";
02064900;"Spiselige slagtebiprodukter af tamsvin, frosset (undtagen lever)";
02068010;"Spiselige slagtebiprodukter af får, geder, heste, æsler, muldyr eller mulæsler, fersk eller kølet, til fremstilling af farmaceutiske produkter";
02068091;"Spiselige slagtebiprodukter af heste, æsler, muldyr eller mulæsler, fersk eller kølet (undtagen til fremstilling af farmaceutiske produkter)";
02068099;"Spiselige slagtebiprodukter af får eller geder, fersk eller kølet (undtagen til fremstilling af farmaceutiske produkter)";
02069010;"Spiselige slagtebiprodukter af får, geder, heste, æsler, muldyr eller mulæsler, frosset, til fremstilling af farmaceutiske produkter";
02069091;"Spiselige slagtebiprodukter af heste, æsler, muldyr eller mulæsler, frosset (undtagen til fremstilling af farmaceutiske produkter)";
02069099;"Spiselige slagtebiprodukter af får eller geder, frosset (undtagen til fremstilling af farmaceutiske produkter)";
02071110;"Høns af arten ""Gallus domesticus"", plukkede, uden tarme, med hoved og fødder, såkaldte ""83 pct.-høns"", ferske eller kølede";
02071130;"Høns af arten ""Gallus domesticus"", plukkede, rensede, uden hoved og fødder, men med hals, hjerte, lever og kråse, såkaldte ""70 pct.-høns"", ferske eller kølede";
02071190;"Høns af arten ""Gallus domesticus"", plukkede, rensede, uden hoved og fødder og uden hals, hjerte, lever og kråse, såkaldte ""65 pct.-høns"", fersk/kølet";
02071210;"Høns af arten ""Gallus domesticus"", plukkede, rensede, uden hoved og fødder, men med hals, hjerte, lever og kråse, såkaldte ""70 pct.-høns"", frosne";
02071290;"Høns af arten ""Gallus domesticus"", plukkede, rensede, uden hoved og fødder og uden hals, hjerte, lever og kråse, såkaldte ""65 pct.-høns"", frosne";
02071310;"Udskårne stykker af høns af arten ""Gallus domesticus"", udbenede, ferske eller kølede";
02071320;"Halve og kvarte høns af arten ""Gallus domesticus"", ferske eller kølede";
02071330;"Hele vinger, også uden vingespids, af høns af arten ""Gallus domesticus"", ferske eller kølede";
02071340;"Rygge, halse, rygge med hals, gumpe og vingespidser af høns af arten ""Gallus domesticus"", ferske eller kølede";
02071350;"Bryst og stykker deraf, ikke udbenet, af høns af arten ""Gallus domesticus"", fersk eller kølet";
02071360;"Lår og stykker deraf, ikke udbenet, af høns af arten ""Gallus domesticus"", fersk eller kølet";
02071370;"Udskårne stykker af høns af arten ""Gallus domesticus"", ikke udbenede, ferske eller kølede (undtagen halve og kvarte høns, hele vinger, også uden vingespids, rygge, halse, rygge med hals, gumpe og vingespidser, samt bryst og lår og stykker deraf)";
02071391;"Lever af høns af arten ""Gallus domesticus"", spiselig, fersk eller kølet";
02071399;"Spiselige slagtebiprodukter af høns af arten ""Gallus domesticus"", fersk eller kølet (undtagen lever)";
02071410;"Udskårne stykker af høns af arten ""Gallus domesticus"", udbenede, frosne";
02071420;"Halve eller kvarte høns af arten ""Gallus domesticus"", frosne";
02071430;"Hele vinger, også uden vingespids, af høns af arten ""Gallus domesticus"", frosne";
02071440;"Rygge, halse, rygge med hals, gumpe og vingespidser af høns af arten ""Gallus domesticus"", frosne";
02071450;"Bryst og stykker deraf, ikke udbenet, af høns af arten ""Gallus domesticus"", frosset";
02071460;"Lår og stykker deraf, ikke udbenet, af høns af arten ""Gallus domesticus"", frosset";
02071470;"Udskårne stykker af høns af arten ""Gallus domesticus"", ikke udbenede, frosne (undtagen halve og kvarte høns, hele vinger, også uden vingespids, rygge, halse, rygge med hals, gumpe og vingespidser samt bryst og lår og stykker deraf)";
02071491;"Lever af høns af arten ""Gallus domesticus"", spiselig, frosset";
02071499;"Spiselige slagtebiprodukter af høns af arten ""Gallus domesticus"", frosset (undtagen lever)";
02072410;"Tamme kalkuner, plukkede, rensede, uden hoved og fødder, men med hals, hjerte, lever og kråse, såkaldte ""80 pct.-kalkuner"", ferske eller kølede";
02072490;"Tamme kalkuner, plukkede, rensede, uden hoved og fødder og uden hals, hjerte, lever og kråse, såkaldte ""73 pct.-kalkuner"", ferske eller kølede, samt kalkuner i anden form, ikke udskårne, ferske eller kølede (undtagen såkaldte ""80 pct.-kalkuner"")";
02072510;"Tamme kalkuner, plukkede, rensede, uden hoved og fødder, men med hals, hjerte, lever og kråse, såkaldte ""80 pct.-kalkuner"", frosne";
02072590;"Tamme kalkuner, plukkede, rensede, uden hoved og fødder og uden hals, hjerte, lever og kråse, såkaldte ""73 pct.-kalkuner"", samt kalkuner i anden form, ikke udskårne, frosne (undtagen såkaldte ""80 pct.-kalkuner)";
02072610;"Udskårne stykker af tamme kalkuner, udbenede, ferske eller kølede";
02072620;"Halve og kvarte tamme kalkuner, ferske eller kølede";
02072630;"Hele vinger, også uden vingespids, af tamme kalkuner, ferske eller kølede";
02072640;"Rygge, halse, rygge med hals, gumpe og vingespidser af tamme kalkuner, ikke udbenede, ferske eller kølede";
02072650;"Bryst og stykker deraf, ikke udbenet, af tamme kalkuner, fersk eller kølet";
02072660;"Underlår og stykker deraf, ikke udbenet, af tamme kalkuner, fersk eller kølet";
02072670;"Overlår og stykker deraf, ikke udbenet, af tamme kalkuner, fersk eller kølet";
02072680;"Udskårne stykker af tamme kalkuner, ikke udbenede, ferske eller kølede (undtagen halve og kvarte kalkuner, hele vinger, også uden vingespids, rygge, halse, rygge med hals, gumpe og vingespidser samt bryst og lår og stykker deraf)";
02072691;"Lever af tamme kalkuner, spiselig, fersk eller kølet";
02072699;"Spiselige slagtebiprodukter af tamme kalkuner, fersk eller kølet (undtagen lever)";
02072710;"Udskårne stykker af tamme kalkuner, udbenede, frosne";
02072720;"Halve eller kvarte tamme kalkuner, frosne";
02072730;"Hele vinger, også uden vingespids, af tamme kalkuner, frosne";
02072740;"Rygge, halse, rygge med hals, gumpe og vingespidser af tamme kalkuner, ikke udbenede, frosne";
02072750;"Bryst og stykker deraf, ikke udbenet, af tamme kalkuner, frosset";
02072760;"Underlår og stykker deraf, ikke udbenet, af tamme kalkuner, frosset";
02072770;"Overlår og stykker deraf, ikke udbenet, af tamme kalkuner, frosset";
02072780;"Udskårne stykker af tamme kalkuner, ikke udbenede, frosne (undtagen halve og kvarte dyr, hele vinger, også uden vingespids, rygge, halse, rygge med hals, gumpe og vingespidser samt bryst og lår og stykker deraf)";
02072791;"Lever af tamme kalkuner, spiselig, frosset";
02072799;"Spiselige slagtebiprodukter af tamme kalkuner, frosset (undtagen lever)";
02074120;"Tamme ænder, plukkede, afblødte, ikke åbnede eller uden tarme, med hoved og fødder, såkaldte ""85 pct.-ænder"", ferske eller kølede";
02074130;"Tamme ænder, plukkede, rensede, uden hoved og fødder, men med hals, hjerte, lever og kråse, såkaldte ""70 pct.-ænder"", ferske eller kølede";
02074180;"Tamme ænder, plukkede, rensede, uden hoved og fødder og uden hals, hjerte, lever og kråse, såkaldte ""63 pct.-ænder"", samt ænder i anden form, ikke udskårne, ferske eller kølede (undtagen såkaldte ""85 pct.-ænder"" og såkaldte ""70 pct.-ænder"")";
02074230;"Tamme ænder, plukkede, rensede, uden hoved og fødder, men med hals, hjerte, lever og kråse, såkaldte ""70 pct.-ænder"", frosne";
02074280;"Tamme ænder, plukkede, rensede, uden hoved og fødder og uden hals, hjerte, lever og kråse, såkaldte ""63 pct.-ænder"", frosne, samt ænder i anden form, ikke udskårne, frosne (undtagen såkaldte ""70 pct.-ænder"")";
02074300;"Lever af overfedede tamme ænder, dvs. ""foies gras"", fersk eller kølet";
02074410;"Kød af indenlandske ænder, udbenet, fersk eller kølet";
02074421;"Halve eller kvarte tamme ænder, ferske eller kølede";
02074431;"Tamænder, hele vinger, ferske eller kølede";
02074441;"Ænder, indenlandske, rygge, halse, rygge med halse, gumpe og vingespidser, friske eller kølede";
02074451;"Tamænder, bryster og stykker deraf, ikke udbenet,fersk eller kølet";
02074461;"Tamænder, ben og stykker deraf, ikke udbenet, fersk eller kølet";
02074471;"Ænder, indenlandske, andepaletots, ikke udbenet, fersk eller kølet";
02074481;"Kød af ænder, indenlandske, ian , ikke udbenet,fersk eller kølet";
02074491;"Lever af tamænder, (ekskl. fede), fersk eller kølet";
02074499;"Spiselige slagtebiprodukter af tamænder (ekskl. lever), fersk eller kølet";
02074510;"Tamænder, udskårne stykker, udbenet";
02074521;"Halve eller kvarte tamme ænder, frosne";
02074531;"Vinger, hele, af indenlandske ænder, frosne";
02074541;"Rygge, halse, rygge med halse, gumpe og vingespidser af indenlandske ænder, frosne";
02074551;"Bryster og stykker deraf, af tamænder, ikke udbenet, frosne";
02074561;"Ben og stykker deraf, af tamænder, ikke udbenet, frosne";
02074571;"Andepaletots af indenlandske ænder, ikke udbenet, frosne";
02074581;"Udskårne stykker af tamænder, ikke udbenet, ian";
02074593;"Lever af overfedede tamme ænder, dvs. ""foies gras"", frosset";
02074595;"Lever af tamænder (ekskl. fede), frosne";
02074599;"Spiselige slagtebiprodukter af tamænder (ekskl. lever), frosset";
02075110;"Tamme gæs, plukkede, afblødte, ikke åbnede, med hoved og fødder, såkaldte ""82 pct.-gæs"", ferske eller kølede";
02075190;"Tamme gæs, plukkede, rensede, uden hoved og fødder, med eller uden hjerte og kråse, såkaldte ""75 pct.-gæs"", samt gæs i anden form, ikke udskårne, ferske eller kølede (undtagen såkaldte ""82 pct.-gæs"")";
02075210;"Tamme gæs, plukkede, afblødte, ikke åbnede, med hoved og fødder, såkaldte ""82 pct.-gæs"", frosne";
02075290;"Tamme gæs, plukkede, rensede, uden hoved og fødder, med eller uden hjerte og kråse, såkaldte ""75 pct.-gæs"", frosne, samt gæs i anden form, ikke udskårne, frosne (undtagen såkaldte ""82 pct.-gæs"")";
02075300;"Lever af overfedede tamme gæs, dvs. ""foies gras"", fersk eller kølet";
02075410;"Udskårne stykker af tamme gæs, udbenede, ferske eller kølede";
02075421;"Halve eller kvarte tamme gæs, ferske eller kølede";
02075431;"Ænder, gæs el perlehøns,hele vinger,også uden vingespids,ikke udbenet, fersk/kølet";
02075441;"Ænder, gæs el perlehøns,rygge; halse; rygge med hals; gumpe; vingespidser, ikke udbenet, fersk/kølet";
02075451;"Bryst og stykker deraf, ikke udbenet, af tamme gæs, fersk eller kølet";
02075461;"Lår og stykker deraf, ikke udbenet, af tamme gæs, fersk eller kølet";
02075471;"'Gåse- og andepaletots', fersk/kølet";
02075481;"Udskårne stykker,ikke udbenet, af ænder, gæs el perlehøns, i.a.n., fersk/kølet";
02075491;"Lever af gæs,ænder el perlehøns, undt fed lever ('foies gras'), fersk/kølet";
02075499;"Slagtebiprodukter, spiseligt, undt lever,af ænder,gæs el perlehøns, fersk/kølet";
02075510;"Udskårne stykker af tamme gæs, udbenede, frosne";
02075521;"Halve eller kvarte tamme gæs, frosne";
02075531;"Ænder, gæs el perlehøns,hele vinger,også uden vingespids,ikke udbenet, frosset";
02075541;"Ænder, gæs el perlehøns, rygge; halse; rygge med hals; gumpe; vingespidser, ikke udbenet, frosset";
02075551;"Bryst og stykker deraf, ikke udbenet, af tamme gæs, frosset";
02075561;"Lår og stykker deraf, ikke udbenet, af tamme gæs, frosset";
02075571;"'Gåse- og andepaletots', frosset";
02075581;"Udskårne stykker, ikke udbenet, af ænder, gæs el perlehøns, i.a.n., frosset";
02075593;"Lever af overfedede tamme gæs, dvs. ""foies gras"", frosset";
02075595;"Lever af gæs, ænder el perlehøns, undt lever af overfedede gæs og ænder, ('foies gras'), frosset";
02075599;"Slagtebiprodukter, spiseligt, undt lever,af ænder,gæs el perlehøns, frosset";
02076005;"Indenlandske perlehøns, ikke skåret i stykker, fersk, kølet,frosset";
02076010;"Perlehøns, udskårne stykker, udbenet, fersk, kølet eller frosset";
02076021;"Halve eller kvarte af indenlandske perlehøns, fersk, kølet eller frosset";
02076031;"Perlehøns, Hele vinger, også uden vingespids,udskåret, ikke udbenet, fersk, kølet eller frosset";
02076041;"Perlehøns, Rygge, halse, rygge med hals, gumpe og vingespidser,udskåret, ikke udbenet, fersk, kølet eller frosset";
02076051;"Perlehøns, Bryst og stykker deraf,udskåret, ikke udbenet, fersk, kølet eller frosset";
02076061;"Perlehøns, Lår og stykker deraf,udskåret, ikke udbenet, fersk, kølet eller frosset";
02076081;"Perlehøns, halve eller kvarte,udskåret, ikke udbenet, fersk, kølet eller frosset";
02076091;"Lever af perlehøns, lever, fersk, kølet eller frosset";
02076099;"Perlehøns, slagteribiprodukter undt. lever, fersk, kølet eller frosset";
02081010;"Kød og spiselige slagtebiprodukter af tamkaniner, fersk, kølet eller frosset";
02081090;"Kød og spiselige slagtebiprodukter af vildkaniner eller harer, fersk, kølet eller frosset";
02083000;"Kød og spiselige slagtebiprodukter af primater, fersk, kølet eller frosset";
02084010;"Kød af hvaler, fersk, kølet eller frosset";
02084020;"Kød og spiselige slagtebiprodukter af sæler, fersk, kølet eller frosset";
02084080;"Kød og spiselige slagtebiprodukter af delfiner og marsvin ""pattedyr af ordenen Cetacea"", manater og dygonger ""pattedyr af ordenen Sirenia"" og af søløver og hvalrosser ""pattedyr af ordenen Pinnipedia"" (ekskl. hval og sæl kød), fersk, kølet eller frosset";
02085000;"Kød og spiselige slagtebiprodukter af krybdyr, herunder slanger og skildpadder, fersk, kølet eller frosset";
02086000;"Kød og spiselige slagtebiprodukter af kameler og andre dyr af kamelfamilien (Camelidae), fersk/kølet el frosset";
02089010;"Kød og spiselige slagtebiprodukter af tamduer, fersk, kølet eller frosset";
02089030;"Kød og spiselige slagtebiprodukter af vildt, fersk, kølet eller frosset (undtagen af kaniner, harer og svin)";
02089060;"Kød og spiselige slagtebiprodukter, af rensdyr, fersk, kølet eller frosset";
02089070;"Frølår, ferske, kølede eller frosne";
02089098;"Kød og spiselige slagtebiprodukter, fersk, kølet eller frosset (undtagen svinekød og kød af hornkvæg, får, geder, heste, æsler, muldyr, mulæsler, fjerkræ, kaniner, harer, primater, hvaler, delfiner og marsvin ""pattedyr af ordenen Cetacea"", manater og dygonger ""pattedyr af ordenen Sirenia"", sæler, søløver og hvalrosser ""pattedyr af underordenen Pinnipedia"", krybdyr, duer, vildt, rensdyr, frølår og insekter)";
02091011;"Svinespæk uden kødlag, fersk, kølet, frosset, saltet eller i saltlage";
02091019;"Svinespæk uden kødlag, tørret eller røget";
02091090;"Fedt af svin, ikke udsmeltet eller på anden måde ekstraheret, fersk, kølet, frosset, saltet, i saltlage, tørret eller røget (undtagen svinespæk)";
